Region,flow,type,area,material,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
9,inflow,hotels,commercial,copper,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.82E+00
10,inflow,hotels,commercial,copper,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.82E+00
11,inflow,hotels,commercial,copper,2.19E+00,2.19E+00,2.19E+00,2.19E+00,2.19E+00,2.20E+00,2.20E+00,2.20E+00,2.20E+00,2.20E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.23E+00,2.23E+00,2.23E+00,2.23E+00,2.23E+00,2.26E+00,2.26E+00,2.26E+00,2.26E+00,2.26E+00,2.28E+00,2.28E+00,2.28E+00,2.28E+00,2.28E+00,2.36E+00,2.36E+00,2.36E+00,2.36E+00,2.36E+00,2.39E+00
12,inflow,hotels,commercial,copper,2.19E+00,2.19E+00,2.19E+00,2.19E+00,2.19E+00,2.20E+00,2.20E+00,2.20E+00,2.20E+00,2.20E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.23E+00,2.23E+00,2.23E+00,2.23E+00,2.23E+00,2.26E+00,2.26E+00,2.26E+00,2.26E+00,2.26E+00,2.28E+00,2.28E+00,2.28E+00,2.28E+00,2.28E+00,2.36E+00,2.36E+00,2.36E+00,2.36E+00,2.36E+00,2.39E+00
13,inflow,hotels,commercial,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
14,inflow,hotels,commercial,copper,2.19E+00,2.19E+00,2.19E+00,2.19E+00,2.19E+00,2.20E+00,2.20E+00,2.20E+00,2.20E+00,2.20E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.23E+00,2.23E+00,2.23E+00,2.23E+00,2.23E+00,2.26E+00,2.26E+00,2.26E+00,2.26E+00,2.26E+00,2.28E+00,2.28E+00,2.28E+00,2.28E+00,2.28E+00,2.36E+00,2.36E+00,2.36E+00,2.36E+00,2.36E+00,2.39E+00
15,inflow,hotels,commercial,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
16,inflow,hotels,commercial,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
17,inflow,hotels,commercial,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
18,inflow,hotels,commercial,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
19,inflow,hotels,commercial,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
20,inflow,hotels,commercial,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
21,inflow,hotels,commercial,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
22,inflow,hotels,commercial,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
23,inflow,hotels,commercial,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
24,inflow,hotels,commercial,copper,2.80E+00,2.80E+00,2.80E+00,2.80E+00,2.80E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00
25,inflow,hotels,commercial,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
26,inflow,hotels,commercial,copper,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.82E+00
1,inflow,hotels,commercial,aluminium,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00
2,inflow,hotels,commercial,aluminium,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00
3,inflow,hotels,commercial,aluminium,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01
4,inflow,hotels,commercial,aluminium,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01
5,inflow,hotels,commercial,aluminium,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00
6,inflow,hotels,commercial,aluminium,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00,8.25E+00
7,inflow,hotels,commercial,aluminium,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01
8,inflow,hotels,commercial,aluminium,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01
9,inflow,hotels,commercial,aluminium,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01
10,inflow,hotels,commercial,aluminium,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01
11,inflow,hotels,commercial,aluminium,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00
12,inflow,hotels,commercial,aluminium,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00,6.22E+00
13,inflow,hotels,commercial,aluminium,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01
14,inflow,hotels,commercial,aluminium,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00
15,inflow,hotels,commercial,aluminium,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01
16,inflow,hotels,commercial,aluminium,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00,6.47E+00
17,inflow,hotels,commercial,aluminium,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01,1.42E+01
18,inflow,hotels,commercial,aluminium,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01
19,inflow,hotels,commercial,aluminium,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01
20,inflow,hotels,commercial,aluminium,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01,1.57E+01
21,inflow,hotels,commercial,aluminium,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01
22,inflow,hotels,commercial,aluminium,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01
23,inflow,hotels,commercial,aluminium,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01
24,inflow,hotels,commercial,aluminium,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01,1.73E+01
25,inflow,hotels,commercial,aluminium,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01,2.06E+01
26,inflow,hotels,commercial,aluminium,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01,1.21E+01
1,inflow,hotels,commercial,glass,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01,9.41E-01
