Region,flow,type,area,material,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
21,inflow,detached,rural,brick,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,0.248411229,0.248411229,0.248411229,0.248411229,0.248411229,0.248425649
22,inflow,detached,rural,brick,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,0.248411229,0.248411229,0.248411229,0.248411229,0.248411229,0.248425649
23,inflow,detached,rural,brick,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,0.248411229,0.248411229,0.248411229,0.248411229,0.248411229,0.248425649
24,inflow,detached,rural,brick,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,0.248411229,0.248411229,0.248411229,0.248411229,0.248411229,0.248425649
25,inflow,detached,rural,brick,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,0.248411229,0.248411229,0.248411229,0.248411229,0.248411229,0.248425649
26,inflow,detached,rural,brick,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,2.48E-01,0.248411229,0.248411229,0.248411229,0.248411229,0.248411229,0.248425649
1,inflow,detached,rural,concrete,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,0.130384814,0.130384814,0.130384814,0.130384814,0.130384814,0.130389241
2,inflow,detached,rural,concrete,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,1.30E-01,0.130384814,0.130384814,0.130384814,0.130384814,0.130384814,0.130389241
3,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
4,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
5,inflow,detached,rural,concrete,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,8.45E-02,0.084542968,0.084542968,0.084542968,0.084542968,0.084542968,0.084546049
6,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
7,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
8,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
9,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
10,inflow,detached,rural,concrete,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,1.18E-01,0.118306086,0.118306086,0.118306086,0.118306086,0.118306086,0.118309854
11,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
12,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
13,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
14,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
15,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
16,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
17,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
18,inflow,detached,rural,concrete,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,1.64E-01,0.163979882,0.163979882,0.163979882,0.163979882,0.163979882,0.163984677
19,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
20,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
21,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
22,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
23,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
24,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
25,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
26,inflow,detached,rural,concrete,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,1.27E-01,0.127457152,0.127457152,0.127457152,0.127457152,0.127457152,0.127461378
1,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
2,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
3,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
4,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
5,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
6,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
7,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
8,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
9,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
10,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
11,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
12,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
13,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
14,inflow,detached,rural,wood,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,2.09E-01,0.209466151,0.209466151,0.209466151,0.209466151,0.209466151,0.209494915
